id,session_id,message,created_at
2093,10784,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-08 11:09:00+00
2094,10785,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-09 10:10:00+00
2095,10785,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-09 11:11:00+00
2096,10785,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-09 12:12:00+00
2097,10786,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-10 10:12:00+00
2098,10786,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-10 11:13:00+00
2099,10786,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-10 12:14:00+00
2100,10787,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-11 10:14:00+00
2101,10787,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-11 11:15:00+00
2102,10788,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-12 10:16:00+00
2103,10788,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-12 11:17:00+00
2104,10788,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-12 12:18:00+00
2105,10789,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-13 10:18:00+00
2106,10789,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-13 11:19:00+00
2107,10789,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-13 12:20:00+00
2108,10790,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-14 10:20:00+00
2109,10790,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-14 11:21:00+00
2110,10791,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-15 10:22:00+00
2111,10791,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-15 11:23:00+00
2112,10791,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-15 12:24:00+00
2113,10792,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-16 10:24:00+00
2114,10792,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-16 11:25:00+00
2115,10792,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-16 12:26:00+00
2116,10793,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-17 10:26:00+00
2117,10793,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-17 11:27:00+00
2118,10794,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-18 10:28:00+00
2119,10794,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-18 11:29:00+00
2120,10794,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-18 12:30:00+00
2121,10795,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-19 10:30:00+00
2122,10795,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-19 11:31:00+00
2123,10795,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-19 12:32:00+00
2124,10796,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-20 10:32:00+00
2125,10796,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-20 11:33:00+00
2126,10797,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-21 10:34:00+00
2127,10797,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-21 11:35:00+00
2128,10797,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-21 12:36:00+00
2129,10798,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-01 10:36:00+00
2130,10798,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-01 11:37:00+00
2131,10798,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-01 12:38:00+00
2132,10799,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-02 10:38:00+00
2133,10799,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-02 11:39:00+00
2134,10800,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-03 10:40:00+00
2135,10800,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-03 11:41:00+00
2136,10800,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-03 12:42:00+00
2137,10801,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-04 10:42:00+00
2138,10801,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-04 11:43:00+00
2139,10801,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-04 12:44:00+00
2140,10802,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-05 10:44:00+00
2141,10802,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-05 11:45:00+00
2142,10803,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-06 10:46:00+00
2143,10803,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-06 11:47:00+00
2144,10803,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-06 12:48:00+00
2145,10804,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-07 10:48:00+00
2146,10804,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-07 11:49:00+00
2147,10804,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-07 12:50:00+00
2148,10805,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-08 10:50:00+00
2149,10805,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-08 11:51:00+00
2150,10806,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-09 10:52:00+00
2151,10806,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-09 11:53:00+00
2152,10806,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-09 12:54:00+00
2153,10807,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-10 10:54:00+00
2154,10807,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-10 11:55:00+00
2155,10807,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-10 12:56:00+00
2156,10808,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-11 10:56:00+00
2157,10808,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-11 11:57:00+00
2158,10809,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-12 10:58:00+00
2159,10809,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-12 11:59:00+00
2160,10809,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-12 12:00:00+00
2161,10810,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-13 10:00:00+00
2162,10810,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-13 11:01:00+00
2163,10810,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-13 12:02:00+00
2164,10811,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-14 10:02:00+00
2165,10811,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-14 11:03:00+00
2166,10812,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-15 10:04:00+00
2167,10812,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-15 11:05:00+00
2168,10812,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-15 12:06:00+00
2169,10813,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-16 10:06:00+00
2170,10813,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-16 11:07:00+00
2171,10813,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-16 12:08:00+00
2172,10814,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-17 10:08:00+00
2173,10814,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-17 11:09:00+00
2174,10815,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-18 10:10:00+00
2175,10815,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-18 11:11:00+00
2176,10815,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-18 12:12:00+00
2177,10816,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-19 10:12:00+00
2178,10816,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-19 11:13:00+00
2179,10816,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-19 12:14:00+00
2180,10817,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-20 10:14:00+00
2181,10817,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-20 11:15:00+00
2182,10818,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-21 10:16:00+00
2183,10818,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-21 11:17:00+00
2184,10818,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-21 12:18:00+00
2185,10819,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-01 10:18:00+00
2186,10819,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-01 11:19:00+00
2187,10819,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-01 12:20:00+00
2188,10820,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-02 10:20:00+00
2189,10820,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-02 11:21:00+00
2190,10821,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-03 10:22:00+00
2191,10821,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-03 11:23:00+00
2192,10821,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-03 12:24:00+00
2193,10822,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-04 10:24:00+00
2194,10822,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-04 11:25:00+00
2195,10822,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-04 12:26:00+00
2196,10823,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-05 10:26:00+00
2197,10823,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-05 11:27:00+00
2198,10824,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-06 10:28:00+00
2199,10824,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-06 11:29:00+00
2200,10824,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-06 12:30:00+00
2201,10825,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-07 10:30:00+00
2202,10825,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-07 11:31:00+00
2203,10825,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-07 12:32:00+00
2204,10826,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-08 10:32:00+00
2205,10826,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-08 11:33:00+00
2206,10827,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-09 10:34:00+00
2207,10827,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-09 11:35:00+00
2208,10827,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-09 12:36:00+00
2209,10828,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-10 10:36:00+00
2210,10828,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-10 11:37:00+00
2211,10828,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-10 12:38:00+00
2212,10829,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-11 10:38:00+00
2213,10829,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-11 11:39:00+00
2214,10830,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-12 10:40:00+00
2215,10830,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-12 11:41:00+00
2216,10830,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-12 12:42:00+00
2217,10831,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-13 10:42:00+00
2218,10831,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-13 11:43:00+00
2219,10831,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-13 12:44:00+00
2220,10832,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-14 10:44:00+00
2221,10832,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-14 11:45:00+00
2222,10833,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-15 10:46:00+00
2223,10833,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-15 11:47:00+00
2224,10833,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-15 12:48:00+00
2225,10834,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-16 10:48:00+00
2226,10834,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-16 11:49:00+00
2227,10834,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-16 12:50:00+00
2228,10835,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-17 10:50:00+00
2229,10835,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-17 11:51:00+00
2230,10836,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-18 10:52:00+00
2231,10836,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-18 11:53:00+00
2232,10836,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-18 12:54:00+00
2233,10837,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-19 10:54:00+00
2234,10837,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-19 11:55:00+00
2235,10837,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-19 12:56:00+00
2236,10838,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-20 10:56:00+00
2237,10838,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-20 11:57:00+00
2238,10839,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-21 10:58:00+00
2239,10839,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-21 11:59:00+00
2240,10839,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-21 12:00:00+00
2241,10840,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-01 10:00:00+00
2242,10840,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-01 11:01:00+00
2243,10840,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-01 12:02:00+00
2244,10841,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-02 10:02:00+00
2245,10841,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-02 11:03:00+00
2246,10842,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-03 10:04:00+00
2247,10842,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-03 11:05:00+00
2248,10842,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-03 12:06:00+00
2249,10843,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-04 10:06:00+00
2250,10843,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-04 11:07:00+00
2251,10843,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-04 12:08:00+00
2252,10844,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-05 10:08:00+00
2253,10844,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-05 11:09:00+00
2254,10845,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-06 10:10:00+00
2255,10845,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-06 11:11:00+00
2256,10845,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-06 12:12:00+00
2257,10846,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-07 10:12:00+00
2258,10846,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-07 11:13:00+00
2259,10846,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-07 12:14:00+00
2260,10847,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-08 10:14:00+00
2261,10847,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-08 11:15:00+00
2262,10848,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-09 10:16:00+00
2263,10848,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-09 11:17:00+00
2264,10848,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-09 12:18:00+00
2265,10849,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-10 10:18:00+00
2266,10849,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-10 11:19:00+00
2267,10849,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-10 12:20:00+00
2268,10850,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-11 10:20:00+00
2269,10850,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-11 11:21:00+00
2270,10851,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-12 10:22:00+00
2271,10851,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-12 11:23:00+00
2272,10851,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-12 12:24:00+00
2273,10852,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-13 10:24:00+00
2274,10852,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-13 11:25:00+00
2275,10852,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-13 12:26:00+00
2276,10853,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-14 10:26:00+00
2277,10853,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-14 11:27:00+00
2278,10854,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-15 10:28:00+00
2279,10854,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-15 11:29:00+00
2280,10854,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-15 12:30:00+00
2281,10855,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-16 10:30:00+00
2282,10855,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-16 11:31:00+00
2283,10855,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-16 12:32:00+00
2284,10856,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-17 10:32:00+00
2285,10856,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-17 11:33:00+00
2286,10857,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-18 10:34:00+00
2287,10857,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-18 11:35:00+00
2288,10857,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-18 12:36:00+00
2289,10858,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-19 10:36:00+00
2290,10858,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-19 11:37:00+00
2291,10858,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-19 12:38:00+00
2292,10859,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-20 10:38:00+00
2293,10859,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-20 11:39:00+00
2294,10860,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-21 10:40:00+00
2295,10860,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-21 11:41:00+00
2296,10860,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-21 12:42:00+00
2297,10861,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-01 10:42:00+00
2298,10861,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-01 11:43:00+00
2299,10861,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-01 12:44:00+00
2300,10862,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-02 10:44:00+00
2301,10862,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-02 11:45:00+00
2302,10863,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-03 10:46:00+00
2303,10863,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-03 11:47:00+00
2304,10863,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-03 12:48:00+00
2305,10864,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-04 10:48:00+00
2306,10864,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-04 11:49:00+00
2307,10864,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-04 12:50:00+00
2308,10865,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-05 10:50:00+00
2309,10865,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-05 11:51:00+00
2310,10866,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-06 10:52:00+00
2311,10866,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-06 11:53:00+00
2312,10866,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-06 12:54:00+00
2313,10867,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-07 10:54:00+00
2314,10867,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-07 11:55:00+00
2315,10867,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-07 12:56:00+00
2316,10868,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-08 10:56:00+00
2317,10868,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-08 11:57:00+00
2318,10869,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-09 10:58:00+00
2319,10869,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-09 11:59:00+00
2320,10869,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-09 12:00:00+00
2321,10870,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-10 10:00:00+00
2322,10870,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-10 11:01:00+00
2323,10870,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-10 12:02:00+00
2324,10871,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-11 10:02:00+00
2325,10871,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-11 11:03:00+00
2326,10872,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-12 10:04:00+00
2327,10872,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-12 11:05:00+00
2328,10872,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-12 12:06:00+00
2329,10873,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-13 10:06:00+00
2330,10873,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-13 11:07:00+00
2331,10873,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-13 12:08:00+00
2332,10874,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-14 10:08:00+00
2333,10874,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-14 11:09:00+00
2334,10875,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-15 10:10:00+00
2335,10875,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-15 11:11:00+00
2336,10875,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-15 12:12:00+00
2337,10876,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-16 10:12:00+00
2338,10876,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-16 11:13:00+00
2339,10876,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-16 12:14:00+00
2340,10877,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-17 10:14:00+00
2341,10877,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-17 11:15:00+00
2342,10878,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-18 10:16:00+00
2343,10878,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-18 11:17:00+00
2344,10878,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-18 12:18:00+00
